t,n_lineages,n_class_I,n_class_II,n_unassigned,n_detected,cum_detected,n_single,n_combinatorial,only_I,both,only_II,det_1,det_2,det_3,det_4_5,det_6_10,det_11plus
0.97037283745,378,57,321,0,684,684,56,628,17,370,297,56,48,37,90,228,225
0.970581886368,379,58,321,0,684,684,56,628,17,370,297,56,48,37,90,228,225
0.972188936501,381,58,323,0,685,685,57,628,17,370,298,57,48,37,89,227,227
0.973592210317,382,58,324,0,685,685,58,627,17,370,298,58,47,37,89,227,227
0.973864842913,382,58,324,0,685,685,58,627,17,370,298,58,47,37,89,227,227
0.974704787992,384,58,326,0,685,685,58,627,17,370,298,58,47,37,89,227,227
0.974774191061,385,59,326,0,685,685,58,627,17,370,298,58,47,37,89,227,227
0.975256774021,385,59,326,0,685,685,58,627,17,370,298,58,47,37,89,227,227
0.975328039074,387,59,328,0,686,686,59,627,17,370,299,59,47,37,89,227,227
0.975593729215,387,59,328,0,686,686,59,627,17,370,299,59,47,37,89,227,227
0.975808576043,388,59,329,0,686,686,59,627,17,370,299,59,47,37,87,230,226
0.976367337145,389,59,330,0,686,686,59,627,17,370,299,59,47,37,87,230,226
0.976408413972,391,60,331,0,686,686,59,627,17,370,299,59,47,37,87,230,226
0.976651142998,392,60,332,0,686,686,59,627,17,370,299,59,47,37,87,230,226
0.977514850692,392,60,332,0,686,686,59,627,17,370,299,59,47,37,87,230,226
0.978245067058,394,60,334,0,688,688,61,627,17,370,301,61,46,38,87,229,227
0.97946520582,394,60,334,0,688,688,61,627,17,370,301,61,46,38,87,229,227
0.979475829137,395,60,335,0,688,688,61,627,17,370,301,61,46,38,87,229,227
0.980184837925,397,60,337,0,688,688,61,627,17,370,301,61,46,38,87,229,227
0.980433200928,397,60,337,0,688,688,61,627,17,370,301,61,46,38,87,229,227
0.980479081681,398,60,338,0,688,688,60,628,17,370,301,60,47,38,86,230,227
0.981360413433,399,60,339,0,688,688,60,628,17,370,301,60,47,38,86,230,227
0.981412709837,400,60,340,0,688,688,60,628,17,370,301,60,47,38,86,231,226
0.983049839189,402,60,342,0,688,688,60,628,17,370,301,60,47,37,87,231,226
0.983486443859,402,60,342,0,688,688,60,628,17,370,301,60,47,37,87,231,226
0.983975409376,403,60,343,0,688,688,60,628,17,370,301,60,47,37,87,231,226
0.984212813178,405,60,345,0,688,688,60,628,17,370,301,60,47,37,87,231,226
0.98436225435,405,60,345,0,688,688,60,628,17,370,301,60,47,37,87,231,226
0.985701444567,406,60,346,0,686,688,58,628,17,370,299,58,48,38,87,228,227
0.98587049982,407,60,347,0,686,688,58,628,17,370,299,58,48,38,87,228,227
0.986788674695,409,60,349,0,686,688,58,628,17,370,299,58,48,38,87,228,227
0.986892832024,409,60,349,0,686,688,58,628,17,370,299,58,48,38,87,228,227
0.987526277879,411,60,351,0,686,688,58,628,17,370,299,58,48,38,87,228,227
0.988816111363,412,60,352,0,686,688,58,628,17,370,299,58,48,38,87,228,227
0.988906522823,412,60,352,0,686,688,58,628,17,370,299,58,48,38,87,228,227
0.988964052773,414,60,354,0,686,688,58,628,17,370,299,58,48,38,87,224,231
0.9893455939,415,60,355,0,686,688,58,628,17,370,299,58,48,38,87,223,232
0.98935170881,416,61,355,0,686,688,58,628,17,370,299,58,48,38,87,223,232
0.992473061402,417,62,355,0,686,688,58,628,17,370,299,58,48,38,87,223,232
0.995011286302,417,62,355,0,686,688,58,628,17,370,299,58,48,38,87,223,232
0.995169188374,419,62,357,0,686,688,59,627,17,370,299,59,47,37,87,218,238
0.995717186207,420,62,358,0,686,688,59,627,17,370,299,59,47,37,86,219,238
0.996328369513,420,62,358,0,686,688,59,627,17,370,299,59,47,37,86,219,238
0.996690360182,422,62,360,0,686,688,59,627,17,370,299,59,47,37,86,219,238
0.996927049253,423,62,361,0,686,688,59,627,17,370,299,59,47,37,86,219,238
0.996947615006,424,62,362,0,686,688,61,625,17,370,299,61,52,39,94,211,229
0.997128597406,424,62,362,0,686,688,61,625,17,370,299,61,52,39,94,211,229
0.997575156776,426,62,364,0,686,688,61,625,17,370,299,61,52,39,94,213,227
0.997598571986,427,62,365,0,687,689,61,626,17,370,300,61,52,40,94,213,227
0.997655443642,428,62,366,0,687,689,61,626,17,370,300,61,52,40,94,213,227
0.997742992274,429,62,367,0,687,689,61,626,17,370,300,61,52,40,94,213,227
0.99855720592,429,62,367,0,687,689,61,626,17,370,300,61,52,40,94,213,227
0.999261686362,430,62,368,0,687,689,61,626,17,370,300,61,52,40,94,213,227
0.999273176495,431,62,369,0,687,689,61,626,17,370,300,61,52,40,94,212,228
0.999334369927,432,62,370,0,687,689,61,626,17,370,300,61,52,40,94,212,228
1.0,433,62,371,0,687,689,61,626,17,370,300,61,52,40,94,212,228
