t,n_lineages,n_class_I,n_class_II,n_unassigned,n_detected,cum_detected,n_single,n_combinatorial,only_I,both,only_II,det_1,det_2,det_3,det_4_5,det_6_10,det_11plus
0.0,1,0,0,1,21,21,21,0,0,0,0,21,0,0,0,0,0
0.112243132474,2,1,1,0,27,39,25,2,19,2,6,25,2,0,0,0,0
0.324608980201,4,1,3,0,40,47,31,9,18,3,19,31,4,4,1,0,0
0.353979637478,4,1,3,0,40,47,31,9,18,3,19,31,4,4,1,0,0
0.371526758847,5,2,3,0,49,59,28,21,27,5,17,28,16,3,2,0,0
0.382742933756,7,2,5,0,52,61,22,30,26,6,20,22,17,3,8,2,0
0.442078035662,7,2,5,0,52,61,22,30,26,6,20,22,17,3,8,2,0
0.455719200398,8,2,6,0,52,61,22,30,26,6,20,22,17,6,5,2,0
0.465352502074,9,2,7,0,52,61,22,30,26,6,20,22,17,6,5,2,0
0.467911289357,11,2,9,0,52,61,22,30,26,6,20,22,14,8,6,2,0
0.480539950689,13,2,11,0,52,61,22,30,26,6,20,22,14,8,6,0,2
0.48733525493,14,2,12,0,52,61,22,30,26,6,20,22,14,7,6,1,2
0.50164296653,15,2,13,0,60,66,30,30,26,6,28,30,14,4,7,3,2
0.505067014461,16,2,14,0,66,70,30,36,26,6,34,30,18,5,6,5,2
0.512865627498,16,2,14,0,66,70,30,36,26,6,34,30,18,5,6,5,2
0.514023734194,17,2,15,0,66,70,30,36,26,6,34,30,18,5,6,5,2
0.520771993787,18,2,16,0,74,75,33,41,24,8,42,33,21,5,7,6,2
0.527413458209,20,2,18,0,75,78,34,41,24,8,43,34,19,4,9,7,2
0.527471777666,20,2,18,0,75,78,34,41,24,8,43,34,19,4,9,7,2
0.533840645914,21,3,18,0,75,80,26,49,24,10,41,26,16,15,9,7,2
0.537617597433,25,6,19,0,94,98,37,57,25,10,59,37,14,13,17,11,2
0.551604970731,25,6,19,0,94,98,37,57,25,10,59,37,14,13,17,11,2
0.557651078044,26,6,20,0,94,98,38,56,25,10,59,38,13,14,16,11,2
0.560208081102,28,6,22,0,95,99,37,58,25,10,60,37,13,14,15,12,4
0.575929894622,28,6,22,0,95,99,37,58,25,10,60,37,13,14,15,12,4
0.581677290087,29,6,23,0,95,99,37,58,25,10,60,37,13,14,15,12,4
0.58169749567,31,6,25,0,95,99,37,58,25,10,60,37,13,14,15,9,7
0.582443193186,32,6,26,0,98,100,35,63,25,10,63,35,11,20,14,10,8
0.583250607619,33,7,26,0,108,110,41,67,35,11,62,41,14,16,19,10,8
0.587019843465,33,7,26,0,108,110,41,67,35,11,62,41,14,16,19,10,8
0.596529478213,35,7,28,0,108,110,41,67,35,11,62,41,14,16,19,10,8
0.598224553511,35,7,28,0,108,110,41,67,35,11,62,41,14,16,19,10,8
0.598434844583,37,7,30,0,138,140,56,82,35,11,92,56,25,15,25,9,8
0.60608061882,37,7,30,0,138,140,56,82,35,11,92,56,25,15,25,9,8
0.61232490251,38,7,31,0,140,142,53,87,33,13,94,53,28,11,29,10,9
0.614068039103,40,7,33,0,140,142,53,87,33,13,94,53,27,11,29,12,8
0.614795391106,42,7,35,0,138,142,54,84,35,11,92,54,27,14,24,11,8
0.617874688504,43,7,36,0,138,142,54,84,35,11,92,54,27,14,23,12,8
0.623056265292,44,7,37,0,138,142,53,85,35,11,92,53,26,15,24,10,10
0.6241586178,45,7,38,0,138,142,53,85,35,11,92,53,26,14,23,12,10
0.626485895094,46,7,39,0,137,142,52,85,36,10,91,52,26,10,25,12,12
0.626861678217,48,7,41,0,137,142,52,85,36,10,91,52,24,9,26,14,12
0.627451980062,48,7,41,0,137,142,52,85,36,10,91,52,24,9,26,14,12
0.629741776319,50,7,43,0,137,142,52,85,35,11,91,52,24,9,26,14,12
0.630682133337,52,9,43,0,142,146,59,83,40,22,80,59,18,15,20,17,13
0.63563972024,52,9,43,0,142,146,59,83,40,22,80,59,18,15,20,17,13
0.639932163107,54,10,44,0,143,147,52,91,41,22,80,52,24,14,21,18,14
0.64014512342,54,10,44,0,143,147,52,91,41,22,80,52,24,14,21,18,14
0.640416565069,57,13,44,0,143,147,52,91,41,22,80,52,24,13,21,19,14
0.641369476063,59,14,45,0,146,148,57,89,44,23,79,57,19,15,21,20,14
0.643498235578,59,14,45,0,146,148,57,89,44,23,79,57,19,15,21,20,14
0.643679724542,62,14,48,0,157,159,67,90,44,23,90,67,20,14,20,22,14
0.643762188502,62,14,48,0,157,159,67,90,44,23,90,67,20,14,20,22,14
0.647480804583,64,14,50,0,373,375,254,119,40,27,306,254,37,22,21,22,17
0.648503392929,64,14,50,0,373,375,254,119,40,27,306,254,37,22,21,22,17
0.648960565307,67,14,53,0,373,375,252,121,40,27,306,252,38,22,22,22,17
0.649462453516,67,14,53,0,373,375,252,121,40,27,306,252,38,22,22,22,17
0.651456972333,68,14,54,0,366,376,239,127,40,27,299,239,44,22,22,23,16
0.655951862746,70,14,56,0,366,376,239,127,40,27,299,239,45,22,21,24,15
0.657508874056,71,14,57,0,366,376,239,127,40,27,299,239,45,22,21,24,15
0.657633049991,72,14,58,0,366,376,239,127,40,27,299,239,45,22,21,24,15
0.658002531504,72,14,58,0,366,376,239,127,40,27,299,239,45,22,21,24,15
0.658305836039,74,14,60,0,366,376,239,127,40,27,299,239,45,23,22,20,17
0.658945200131,74,14,60,0,366,376,239,127,40,27,299,239,45,23,22,20,17
0.663550245196,76,14,62,0,366,376,235,131,40,27,299,235,47,18,27,22,17
0.664938990844,77,14,63,0,366,376,235,131,40,27,299,235,47,18,27,22,17
0.666401227199,78,14,64,0,366,376,235,131,40,27,299,235,47,18,27,22,17
0.667411387131,79,14,65,0,366,376,235,131,40,27,299,235,47,18,27,22,17
0.667911196354,79,14,65,0,366,376,235,131,40,27,299,235,47,18,27,22,17
0.669472147018,81,15,66,0,367,377,213,154,39,29,299,213,61,19,33,21,20
0.671366502831,81,15,66,0,367,377,213,154,39,29,299,213,61,19,33,21,20
0.672090878155,82,16,66,0,375,384,216,159,47,47,281,216,57,21,29,32,20
0.676056160105,84,16,68,0,375,384,217,158,47,47,281,217,56,21,28,33,20
0.681266338202,84,16,68,0,375,384,217,158,47,47,281,217,56,21,28,33,20
0.684093062246,87,16,71,0,471,477,141,330,31,63,377,141,177,55,27,45,26
0.685231304425,88,17,71,0,471,477,140,331,31,63,377,140,177,55,27,45,27
0.687072661193,89,17,72,0,471,477,140,331,31,63,377,140,177,55,27,45,27
0.690369246927,90,18,72,0,470,477,137,333,30,63,377,137,179,53,27,45,29
0.690410411138,91,18,73,0,470,477,137,333,30,63,377,137,179,53,30,41,30
0.695579089173,93,18,75,0,471,478,138,333,30,63,378,138,179,52,31,41,30
0.696428450077,93,18,75,0,471,478,138,333,30,63,378,138,179,52,31,41,30
0.698583324242,95,18,77,0,471,478,138,333,30,63,378,138,179,52,31,41,30
0.703743965351,98,21,77,0,471,478,136,335,30,69,372,136,181,49,33,42,30
0.704184446236,99,21,78,0,471,478,136,335,30,69,372,136,181,49,33,41,31
0.704491840811,99,21,78,0,471,478,136,335,30,69,372,136,181,49,33,41,31
0.705919498786,101,22,79,0,479,485,100,379,38,221,220,100,163,77,56,47,36
0.706154036091,102,22,80,0,479,485,100,379,38,221,220,100,163,77,56,47,36
0.706417362633,102,22,80,0,479,485,100,379,38,221,220,100,163,77,56,47,36
0.707889160751,103,22,81,0,479,485,100,379,38,221,220,100,159,79,58,46,37
0.708035059998,104,22,82,0,479,485,101,378,38,221,220,101,158,79,56,46,39
0.711714694113,106,22,84,0,479,485,101,378,38,221,220,101,158,79,56,46,39
0.714880278885,107,22,85,0,508,513,92,416,31,228,249,92,72,132,105,63,44
0.716906755809,108,22,86,0,508,513,92,416,31,228,249,92,72,132,105,63,44
0.72073895885,109,22,87,0,508,513,92,416,31,228,249,92,72,132,105,63,44
0.721698249444,109,22,87,0,508,513,92,416,31,228,249,92,72,132,105,63,44
0.725159132849,110,22,88,0,508,513,92,416,31,228,249,92,72,132,105,63,44
0.725382698383,112,22,90,0,508,513,92,416,31,228,249,92,72,132,105,63,44
0.727359982839,113,22,91,0,508,513,92,416,31,228,249,92,72,132,105,63,44
0.729382774409,113,22,91,0,508,513,92,416,31,228,249,92,72,132,105,63,44
0.729852445606,114,22,92,0,508,513,92,416,31,228,249,92,71,133,105,63,44
0.73020213681,115,22,93,0,508,513,92,416,31,228,249,92,71,133,105,63,44
0.731061779289,116,22,94,0,508,513,92,416,31,228,249,92,71,133,104,62,46
0.732008763077,118,23,95,0,518,523,88,430,22,237,259,88,77,118,109,72,54
0.73209981799,119,23,96,0,518,523,88,430,22,237,259,88,77,118,109,72,54
0.732820352295,119,23,96,0,518,523,88,430,22,237,259,88,77,118,109,72,54
0.735370042176,120,23,97,0,518,523,88,430,22,237,259,88,77,118,109,72,54
0.735830336454,122,24,98,0,518,523,88,430,22,237,259,88,77,117,110,72,54
0.736106027159,122,24,98,0,518,523,88,430,22,237,259,88,77,117,110,72,54
0.737179028421,124,24,100,0,536,536,104,432,22,237,277,104,77,118,109,74,54
0.737787315532,124,24,100,0,536,536,104,432,22,237,277,104,77,118,109,74,54
0.738349693737,125,24,101,0,536,536,104,432,22,237,277,104,77,118,109,74,54
0.739079741021,126,24,102,0,536,536,104,432,22,237,277,104,77,118,109,74,54
0.740333022785,127,25,102,0,536,536,104,432,22,237,277,104,77,118,108,75,54
0.740501976678,129,25,104,0,536,536,104,432,22,237,277,104,77,118,108,74,55
0.741317693823,129,25,104,0,536,536,104,432,22,237,277,104,77,118,108,74,55
0.741379215559,131,25,106,0,536,536,104,432,22,237,277,104,77,118,108,74,55
0.742017270511,132,25,107,0,536,536,104,432,22,237,277,104,77,118,108,74,55
0.742055928044,133,25,108,0,536,536,104,432,22,237,277,104,77,118,107,73,57
0.742549145897,133,25,108,0,536,536,104,432,22,237,277,104,77,118,107,73,57
0.744664468384,134,25,109,0,536,536,104,432,22,237,277,104,78,117,107,73,57
0.746240585916,136,25,111,0,536,536,104,432,22,237,277,104,78,117,106,71,60
0.747723892628,137,25,112,0,536,536,104,432,22,237,277,104,78,117,106,71,60
0.748148434756,138,26,112,0,535,536,103,432,21,237,277,103,78,118,105,70,61
0.750454900043,139,26,113,0,535,536,103,432,21,237,277,103,78,118,105,70,61
0.750630964702,139,26,113,0,535,536,103,432,21,237,277,103,78,118,105,70,61
0.752457189101,140,26,114,0,535,536,103,432,21,237,277,103,78,118,105,70,61
0.753003121506,141,27,114,0,535,536,102,433,21,237,277,102,79,117,106,70,61
0.753811808515,142,27,115,0,535,536,99,436,21,237,277,99,74,83,122,91,66
0.75388083404,144,28,116,0,534,536,94,440,20,237,277,94,81,79,120,95,65
0.754467147418,144,28,116,0,534,536,94,440,20,237,277,94,81,79,120,95,65
0.754833365451,145,28,117,0,534,536,94,440,20,237,277,94,81,79,120,95,65
0.754940978614,147,28,119,0,534,536,94,440,20,237,277,94,81,79,120,95,65
0.755607237011,147,28,119,0,534,536,94,440,20,237,277,94,81,79,120,95,65
0.756266185369,149,29,120,0,534,536,94,440,20,237,277,94,81,79,120,95,65
0.758695113687,150,29,121,0,534,536,94,440,20,237,277,94,81,79,128,90,62
0.761362710115,151,29,122,0,534,536,94,440,20,237,277,94,81,79,128,90,62
0.762563781585,152,29,123,0,534,536,94,440,20,237,277,94,81,79,128,89,63
0.762905732628,152,29,123,0,534,536,94,440,20,237,277,94,81,79,128,89,63
0.763326811763,154,29,125,0,534,536,94,440,20,237,277,94,81,79,128,89,63
0.764689095978,154,29,125,0,534,536,94,440,20,237,277,94,81,79,128,89,63
0.766731845325,156,29,127,0,534,536,94,440,20,237,277,94,81,79,128,89,63
0.769125046973,157,29,128,0,534,536,94,440,20,237,277,94,81,79,126,88,66
0.769598889327,157,29,128,0,534,536,94,440,20,237,277,94,81,79,126,88,66
0.771047203442,158,30,128,0,534,536,94,440,20,237,277,94,81,79,126,85,69
0.771271464794,159,30,129,0,534,536,94,440,20,237,277,94,81,79,126,85,69
0.771786249324,160,31,129,0,536,537,95,441,22,237,277,95,81,79,127,85,69
0.772424574553,161,31,130,0,536,537,95,441,22,237,277,95,81,79,127,85,69
0.7732371021,163,31,132,0,538,539,97,441,22,237,279,97,80,80,126,84,71
0.773261605287,164,31,133,0,538,539,97,441,22,237,279,97,80,80,125,85,71
0.774255809785,165,32,133,0,555,555,110,445,39,240,276,110,79,84,125,84,73
0.774294778482,165,32,133,0,555,555,110,445,39,240,276,110,79,84,125,84,73
0.775540059486,167,32,135,0,555,555,110,445,39,240,276,110,79,84,125,84,73
0.776219084474,167,32,135,0,555,555,110,445,39,240,276,110,79,84,125,84,73
0.776845522974,169,32,137,0,555,555,110,445,39,240,276,110,79,84,125,84,73
0.777179817978,169,32,137,0,555,555,110,445,39,240,276,110,79,84,125,84,73
0.777976986846,170,32,138,0,571,571,105,466,29,250,292,105,65,68,145,111,77
0.778481377437,171,32,139,0,571,571,105,466,29,250,292,105,65,68,145,111,77
0.780839949154,172,32,140,0,571,571,105,466,29,250,292,105,65,68,145,111,77
0.782618550238,174,32,142,0,571,571,105,466,29,250,292,105,65,68,145,111,77
0.784583210391,174,32,142,0,571,571,105,466,29,250,292,105,65,68,145,111,77
0.786609777405,175,32,143,0,571,571,105,466,29,250,292,105,65,68,145,111,77
0.786708863525,176,33,143,0,571,571,105,466,29,250,292,105,65,67,144,112,78
0.788219717705,178,33,145,0,571,571,105,466,29,250,292,105,65,67,144,112,78
0.789452327799,179,33,146,0,571,571,105,466,29,250,292,105,65,67,141,114,79
0.791031681146,180,33,147,0,571,571,105,466,29,250,292,105,65,67,140,115,79
0.792962482079,180,33,147,0,571,571,105,466,29,250,292,105,65,67,140,115,79
0.79358373784,182,33,149,0,571,571,111,460,29,250,292,111,62,66,144,110,78
0.795269743564,182,33,149,0,571,571,111,460,29,250,292,111,62,66,144,110,78
0.795458566194,184,33,151,0,571,571,111,460,29,250,292,111,62,66,143,111,78
0.795849264399,185,33,152,0,571,571,111,460,29,250,292,111,62,66,143,111,78
0.796460170236,186,34,152,0,574,574,107,467,32,251,291,107,64,69,141,112,81
0.796499083343,187,34,153,0,574,574,108,466,32,251,291,108,63,69,141,112,81
0.796821245854,187,34,153,0,574,574,108,466,32,251,291,108,63,69,141,112,81
0.800198640565,188,35,153,0,574,574,108,466,32,251,291,108,63,69,141,112,81
0.800747506467,190,35,155,0,574,574,108,466,32,251,291,108,63,69,141,111,82
0.801354251788,190,35,155,0,574,574,108,466,32,251,291,108,63,69,141,111,82
0.801621608527,191,35,156,0,581,581,98,483,32,251,298,98,77,66,138,120,82
0.803600066068,193,35,158,0,581,581,98,483,32,251,298,98,77,66,138,120,82
0.805810446972,194,35,159,0,581,581,98,483,32,251,298,98,77,66,137,117,86
0.806102705366,195,35,160,0,581,581,98,483,32,251,298,98,77,66,137,117,86
0.807492700036,196,35,161,0,581,581,98,483,32,251,298,98,77,66,137,117,86
0.80799249717,196,35,161,0,581,581,98,483,32,251,298,98,77,66,137,117,86
0.808492619774,197,35,162,0,581,581,98,483,32,251,298,98,77,66,137,117,86
0.809290696484,198,35,163,0,581,581,98,483,32,251,298,98,77,66,137,117,86
0.810188659716,199,35,164,0,581,581,98,483,32,251,298,98,77,66,137,117,86
0.810371521376,200,35,165,0,581,581,98,483,32,251,298,98,77,66,137,117,86
0.810732865181,202,35,167,0,648,648,98,550,30,253,365,98,80,72,131,174,93
0.811532392183,204,35,169,0,648,648,98,550,30,253,365,98,80,72,131,174,93
0.812995897344,205,35,170,0,648,648,98,550,30,253,365,98,80,72,131,173,94
0.813276730139,206,35,171,0,648,648,98,550,30,253,365,98,80,72,131,173,94
0.814566677179,206,35,171,0,648,648,98,550,30,253,365,98,80,72,131,173,94
0.814850226016,208,35,173,0,648,648,98,550,30,253,365,98,80,72,131,173,94
0.815138393261,209,35,174,0,648,648,98,550,30,253,365,98,80,72,131,173,94
0.817232270577,210,35,175,0,648,648,98,550,30,253,365,98,80,72,131,173,94
