cluster,n,tag,obs,tag_total,exp,obs_exp,p,fdr
4,79,ethereal,1,23,3.435,0.291,0.97777825820326,1.0
4,79,leathery,1,6,0.896,1.116,0.6229814513324731,1.0
4,79,rummy,0,11,1.643,0.0,1.0,1.0
4,79,fruity,19,186,27.777,0.684,0.992338674250178,1.0
4,79,camphoreous,1,21,3.136,0.319,0.9688291455340546,1.0
4,79,cooling,1,11,1.643,0.609,0.834315328034499,1.0
4,79,fresh,5,97,14.486,0.345,0.9997518164796789,1.0
4,79,green,18,161,24.043,0.749,0.9611795524317667,1.0
4,79,dry,1,19,2.837,0.352,0.9563392752883247,1.0
4,79,pungent,2,28,4.181,0.478,0.9409789619163734,1.0
4,79,sour,1,17,2.539,0.394,0.9389324976062515,1.0
4,79,acidic,0,8,1.195,0.0,1.0,1.0
4,79,sharp,3,16,2.389,1.256,0.43664309606555063,1.0
4,79,dairy,1,25,3.733,0.268,0.984181194864358,1.0
4,79,cognac,0,9,1.344,0.0,1.0,1.0
4,79,brandy,1,7,1.045,0.957,0.6799307158539543,1.0
4,79,apple,0,40,5.974,0.0,1.0,1.0
4,79,clean,0,19,2.837,0.0,1.0,1.0
4,79,creamy,4,40,5.974,0.67,0.8773013555169757,1.0
4,79,milky,1,13,1.941,0.515,0.8810400808985964,1.0
4,79,banana,0,27,4.032,0.0,1.0,1.0
4,79,apricot,0,12,1.792,0.0,1.0,1.0
4,79,pineapple,2,29,4.331,0.462,0.9486927592377054,1.0
4,79,pear,1,20,2.987,0.335,0.9631024071554274,1.0
4,79,orris,0,11,1.643,0.0,1.0,1.0
4,79,violet,0,9,1.344,0.0,1.0,1.0
4,79,smoky,3,14,2.091,1.435,0.349124894150927,1.0
4,79,savory,3,17,2.539,1.182,0.478884500350159,1.0
4,79,muguet,0,5,0.747,0.0,1.0,1.0
4,79,lily,1,10,1.493,0.67,0.8045673982952385,1.0
4,79,rose,4,50,7.467,0.536,0.9600855305631426,1.0
4,79,beefy,1,5,0.747,1.339,0.5560500685353165,1.0
4,79,ripe,1,12,1.792,0.558,0.8595838397821333,1.0
4,79,tropical,3,41,6.123,0.49,0.9615734136543533,1.0
4,79,aldehydic,0,34,5.078,0.0,1.0,1.0
4,79,mushroom,2,15,2.24,0.893,0.6828912824065065,1.0
4,79,cucumber,0,12,1.792,0.0,1.0,1.0
4,79,musk,0,34,5.078,0.0,1.0,1.0
4,79,natural,0,9,1.344,0.0,1.0,1.0
4,79,animal,3,28,4.181,0.717,0.8179311595983808,1.0
4,79,fishy,2,10,1.493,1.339,0.45447271496924846,1.0
4,79,hyacinth,0,7,1.045,0.0,1.0,1.0
4,79,tobacco,1,11,1.643,0.609,0.834315328034499,1.0
4,79,coumarinic,1,9,1.344,0.744,0.7695579299626394,1.0
4,79,ketonic,0,12,1.792,0.0,1.0,1.0
4,79,chicken,3,12,1.792,1.674,0.26072011136319934,1.0
4,79,lemon,1,12,1.792,0.558,0.8595838397821333,1.0
4,79,garlic,2,17,2.539,0.788,0.7499609406596981,1.0
4,79,metallic,2,24,3.584,0.558,0.8979820035695117,1.0
4,79,sulfurous,7,39,5.824,1.202,0.3604942533009521,1.0
4,79,onion,3,23,3.435,0.873,0.6947625700396391,1.0
4,79,geranium,1,11,1.643,0.609,0.834315328034499,1.0
4,79,lavender,1,7,1.045,0.957,0.6799307158539543,1.0
4,79,estery,1,11,1.643,0.609,0.834315328034499,1.0
4,79,cabbage,0,7,1.045,0.0,1.0,1.0
4,79,alliaceous,3,14,2.091,1.435,0.349124894150927,1.0
4,79,aromatic,1,5,0.747,1.339,0.5560500685353165,1.0
4,79,jasmine,2,24,3.584,0.558,0.8979820035695117,1.0
4,79,peach,0,15,2.24,0.0,1.0,1.0
4,79,bergamot,1,5,0.747,1.339,0.5560500685353165,1.0
4,79,melon,0,19,2.837,0.0,1.0,1.0
4,79,strawberry,3,13,1.941,1.545,0.30475183715322596,1.0
4,79,grapefruit,0,10,1.493,0.0,1.0,1.0
4,79,ozone,0,5,0.747,0.0,1.0,1.0
4,79,amber,0,8,1.195,0.0,1.0,1.0
4,79,leafy,0,12,1.792,0.0,1.0,1.0
4,79,berry,4,18,2.688,1.488,0.27504772394552557,1.0
4,79,raspberry,2,7,1.045,1.913,0.2812858642035863,1.0
4,79,plum,2,11,1.643,1.217,0.5070881009026341,1.0
4,79,cooked,0,5,0.747,0.0,1.0,1.0
4,79,lactonic,0,10,1.493,0.0,1.0,1.0
4,79,weedy,0,5,0.747,0.0,1.0,1.0
5,62,ethereal,12,23,2.696,4.452,1.1734036755526265e-06,0.0001327622444339543
5,62,solvent,6,8,0.938,6.399,4.799688261327581e-05,0.003218511048154968
5,62,sulfurous,13,39,4.571,2.844,0.00016733500082265467,0.01019456312704173
5,62,garlic,8,17,1.992,4.015,0.00023846869602768434,0.01135771162827854
5,62,alcoholic,5,8,0.938,5.333,0.0008047388523035765,0.026556382126018022
5,62,onion,8,23,2.696,2.968,0.002687886887161285,0.059133511517548275
