property,fold_change_I_over_II,ci_lo,ci_hi,class_I,class_II,summary,perm_p,perm_q,cliffs_delta
in_coconut,1.0877090341767832,1.0195769281303377,1.1627912876182005,0.5943152454780362,0.5463917525773195,mean,0.013197360527894421,0.07918416316736653,0.04792349290071659
any_aquatic,0.9217391304347826,0.8289170438073522,1.0262376008843486,0.4434782608695652,0.4811320754716981,mean,0.13377324535092983,0.4013197360527895,-0.03765381460213289
share_aquatic,1.0603359740000804,0.8625405262484743,1.3154956827278435,0.030592251542382425,0.028851469998678082,mean,0.6270745850829834,0.7760047990401919,-0.013407142690304347
marine_db,1.1621928166351605,0.8965468941125426,1.5633031079500523,0.12608695652173912,0.10849056603773585,mean,0.277744451109778,0.555488902219556,0.017596390484003282
n_aquatic,0.9983757551748044,0.8471740312781109,1.2257297747642737,4.1347826086956525,4.1415094339622645,mean,0.9860027994401119,0.9860027994401119,-0.0353363412633306
n_organisms,0.9056603773584906,0.625,1.3231249659664284,24.0,26.5,median,0.6466706658668266,0.7760047990401919,-0.02940935192780968
