cluster,n,tag,obs,tag_total,exp,obs_exp,p,fdr
5,168,anisic,2,12,3.915,0.511,0.9424679811064411,1.0
5,168,vanilla,1,16,5.219,0.192,0.9983926674745179,1.0
5,168,caramellic,4,22,7.177,0.557,0.9624830067078077,1.0
5,168,meaty,6,30,9.786,0.613,0.9622180116193375,1.0
5,168,fishy,2,6,1.957,1.022,0.6358651468411669,1.0
5,168,tea,1,6,1.957,0.511,0.907752503866429,1.0
5,168,warm,2,12,3.915,0.511,0.9424679811064411,1.0
5,168,hyacinth,1,7,2.283,0.438,0.9381996145745625,1.0
5,168,tobacco,2,11,3.588,0.557,0.920067320083239,1.0
5,168,mint,5,11,3.588,1.393,0.2695857240294887,1.0
5,168,chemical,0,5,1.631,0.0,1.0,1.0
5,168,almond,0,9,2.936,0.0,1.0,1.0
5,168,cherry,2,15,4.893,0.409,0.9792606475668421,1.0
5,168,chicken,2,12,3.915,0.511,0.9424679811064411,1.0
5,168,onion,1,21,6.85,0.146,0.9997956888781439,1.0
5,168,garlic,1,15,4.893,0.204,0.9975793184857197,1.0
5,168,sulfurous,6,36,11.744,0.511,0.9922895872689225,1.0
5,168,lavender,3,7,2.283,1.314,0.41285341490001376,1.0
5,168,estery,2,10,3.262,0.613,0.8897017118107972,1.0
5,168,alliaceous,1,14,4.567,0.219,0.9963580737577945,1.0
5,168,cabbage,2,7,2.283,0.876,0.725069839617628,1.0
5,168,aromatic,2,5,1.631,1.226,0.5255512774941824,1.0
5,168,jasmine,5,13,4.241,1.179,0.4256358465431311,1.0
5,168,bergamot,1,5,1.631,0.613,0.8624379443622187,1.0
5,168,melon,8,19,6.198,1.291,0.2534809825439821,1.0
5,168,strawberry,4,13,4.241,0.943,0.6602107453906257,1.0
5,168,grapefruit,1,9,2.936,0.341,0.9723434421091494,1.0
5,168,ozone,1,5,1.631,0.613,0.8624379443622187,1.0
5,168,anise,2,6,1.957,1.022,0.6358651468411669,1.0
5,168,amber,4,8,2.61,1.533,0.24281428595275667,1.0
5,168,leafy,4,12,3.915,1.022,0.5880338534375508,1.0
5,168,jammy,3,6,1.957,1.533,0.3049235388002137,1.0
5,168,berry,6,18,5.872,1.022,0.5643004604548661,1.0
5,168,gasoline,1,5,1.631,0.613,0.8624379443622187,1.0
5,168,plum,2,11,3.588,0.557,0.920067320083239,1.0
5,168,rum,2,6,1.957,1.022,0.6358651468411669,1.0
5,168,weedy,3,5,1.631,1.839,0.19845782768626377,1.0
