cluster,n,tag,obs,tag_total,exp,obs_exp,p,fdr
0,96,sour,1,16,2.788,0.359,0.955395661616132,1.0
0,96,brandy,1,7,1.22,0.82,0.7402858449350099,1.0
0,96,cognac,0,10,1.742,0.0,1.0,1.0
0,96,clean,2,20,3.485,0.574,0.8909969687548299,1.0
0,96,milky,0,13,2.265,0.0,1.0,1.0
0,96,creamy,2,41,7.143,0.28,0.9970653500611658,1.0
0,96,odorless,0,13,2.265,0.0,1.0,1.0
0,96,apricot,0,13,2.265,0.0,1.0,1.0
0,96,pineapple,1,29,5.053,0.198,0.9966983848690341,1.0
0,96,banana,1,27,4.704,0.213,0.9950490586909788,1.0
0,96,orris,0,11,1.917,0.0,1.0,1.0
0,96,violet,0,9,1.568,0.0,1.0,1.0
0,96,pungent,2,35,6.098,0.328,0.9912973584273171,1.0
0,96,cinnamon,2,9,1.568,1.275,0.4836102695197889,1.0
0,96,dry,1,18,3.136,0.319,0.9699793083652669,1.0
0,96,muguet,0,5,0.871,0.0,1.0,1.0
0,96,lily,2,10,1.742,1.148,0.5432606154119362,1.0
0,96,rose,6,50,8.711,0.689,0.9001221081994983,1.0
0,96,beefy,2,6,1.045,1.913,0.2812454140673571,1.0
0,96,acidic,0,6,1.045,0.0,1.0,1.0
0,96,tropical,3,43,7.492,0.4,0.9890929429180562,1.0
0,96,ripe,1,14,2.439,0.41,0.9338355188326866,1.0
0,96,aldehydic,0,35,6.098,0.0,1.0,1.0
0,96,mushroom,2,17,2.962,0.675,0.8273353555271203,1.0
0,96,cucumber,0,12,2.091,0.0,1.0,1.0
0,96,natural,0,9,1.568,0.0,1.0,1.0
0,96,animal,5,28,4.878,1.025,0.5567962336926778,1.0
0,96,musk,0,34,5.924,0.0,1.0,1.0
0,96,tea,2,6,1.045,1.913,0.2812454140673571,1.0
0,96,hyacinth,2,7,1.22,1.64,0.35158225428094897,1.0
0,96,tobacco,0,11,1.917,0.0,1.0,1.0
0,96,coumarinic,1,10,1.742,0.574,0.8551168097252656,1.0
0,96,ketonic,0,12,2.091,0.0,1.0,1.0
0,96,mint,2,11,1.917,1.044,0.5980227937109497,1.0
0,96,cherry,4,15,2.613,1.531,0.25585265373642413,1.0
0,96,lemon,1,12,2.091,0.478,0.9020126626463956,1.0
0,96,metallic,4,26,4.53,0.883,0.6931948265727497,1.0
0,96,onion,5,29,5.053,0.99,0.5909209588712335,1.0
0,96,garlic,2,18,3.136,0.638,0.8515415112309772,1.0
0,96,sulfurous,10,45,7.84,1.275,0.24178106245868175,1.0
0,96,geranium,2,11,1.917,1.044,0.5980227937109497,1.0
0,96,lavender,0,7,1.22,0.0,1.0,1.0
0,96,estery,2,13,2.265,0.883,0.6925851809555745,1.0
0,96,jasmine,1,13,2.265,0.442,0.9194649527872972,1.0
0,96,peach,0,16,2.788,0.0,1.0,1.0
0,96,bergamot,0,5,0.871,0.0,1.0,1.0
0,96,melon,1,19,3.31,0.302,0.9753864122994778,1.0
0,96,alliaceous,3,15,2.613,1.148,0.5013002134479047,1.0
0,96,grapefruit,0,10,1.742,0.0,1.0,1.0
0,96,ozone,1,5,0.871,1.148,0.6175048694744415,1.0
0,96,cooked,0,6,1.045,0.0,1.0,1.0
0,96,amber,0,8,1.394,0.0,1.0,1.0
0,96,leafy,0,13,2.265,0.0,1.0,1.0
0,96,raspberry,2,7,1.22,1.64,0.35158225428094897,1.0
0,96,berry,4,21,3.659,1.093,0.5126851670624142,1.0
0,96,plum,0,11,1.917,0.0,1.0,1.0
0,96,cabbage,0,8,1.394,0.0,1.0,1.0
0,96,rum,0,7,1.22,0.0,1.0,1.0
0,96,jasmin,1,17,2.962,0.338,0.9633994307466952,1.0
0,96,lactonic,0,11,1.917,0.0,1.0,1.0
0,96,weedy,0,5,0.871,0.0,1.0,1.0
1,39,sour,13,16,1.132,11.479,6.595104223742027e-14,5.4211756719159463e-11
1,39,odorless,8,13,0.92,8.694,3.0463735236404876e-07,2.7823544849249788e-05
1,39,cheesy,12,39,2.76,4.347,2.8684937279919463e-06,0.00021435471312812547
1,39,acidic,5,6,0.425,11.774,7.88088089332408e-06,0.0004983141611009534
1,39,dairy,6,25,1.77,3.391,0.005531776443490985,0.07706983451778965
1,39,milky,4,13,0.92,4.347,0.009663091745510142,0.11979550254011624
1,39,cabbage,3,8,0.566,5.298,0.014351747450803688,0.1552254790073767
1,39,vanilla,4,17,1.203,3.324,0.02612344156746433,0.24401669282336
1,39,tobacco,3,11,0.779,3.853,0.03641266254362556,0.3289143803391232
1,39,smoky,3,14,0.991,3.027,0.06924966388493276,0.46658380092962887
1,39,sharp,3,16,1.132,2.649,0.09656748135402635,0.5794048881241581
1,39,savory,3,17,1.203,2.493,0.11166263273686103,0.6418649238440542
1,39,balsamic,5,38,2.69,1.859,0.1208904635680675,0.6759997350540917
1,39,chocolate,3,18,1.274,2.355,0.12761713356171472,0.698814109733704
1,39,creamy,5,41,2.902,1.723,0.15426719630864044,0.7732172888152588
1,39,pine,2,12,0.849,2.355,0.20588079622399846,0.9441103027063118
1,39,pungent,4,35,2.477,1.615,0.22892690150225856,0.9904100686045081
1,39,terpenic,0,12,0.849,0.0,1.0,1.0
1,39,peppery,0,6,0.425,0.0,1.0,1.0
1,39,herbal,3,86,6.087,0.493,0.9604366768112165,1.0
1,39,orange,0,28,1.982,0.0,1.0,1.0
1,39,minty,0,26,1.84,0.0,1.0,1.0
1,39,bready,0,10,0.708,0.0,1.0,1.0
1,39,spicy,1,55,3.893,0.257,0.9858506055081677,1.0
1,39,mentholic,0,9,0.637,0.0,1.0,1.0
1,39,winey,0,24,1.699,0.0,1.0,1.0
1,39,oily,1,64,4.53,0.221,0.9932713787758349,1.0
1,39,solvent,0,8,0.566,0.0,1.0,1.0
1,39,fermented,1,20,1.416,0.706,0.7757808634801767,1.0
1,39,sweet,8,244,17.27,0.463,0.9996604378105342,1.0
1,39,alcoholic,0,12,0.849,0.0,1.0,1.0
1,39,soapy,0,16,1.132,0.0,1.0,1.0
1,39,honey,1,15,1.062,0.942,0.6723922149807058,1.0
1,39,fatty,9,108,7.644,1.177,0.3484808520193555,1.0
1,39,citrus,0,76,5.379,0.0,1.0,1.0
1,39,floral,4,153,10.829,0.369,0.998510650963676,1.0
1,39,coconut,0,24,1.699,0.0,1.0,1.0
1,39,earthy,2,36,2.548,0.785,0.7438280968739073,1.0
1,39,waxy,5,96,6.795,0.736,0.8431308515738863,1.0
1,39,musty,1,47,3.327,0.301,0.9729228294511348,1.0
1,39,pear,0,21,1.486,0.0,1.0,1.0
1,39,fruity,10,194,13.731,0.728,0.9324230585004241,1.0
1,39,apple,0,43,3.044,0.0,1.0,1.0
1,39,buttery,3,24,1.699,1.766,0.2370123199664527,1.0
1,39,powdery,2,49,3.468,0.577,0.8820436499065014,1.0
1,39,nutty,0,48,3.397,0.0,1.0,1.0
1,39,roasted,1,32,2.265,0.442,0.9111258594260242,1.0
1,39,woody,4,76,5.379,0.744,0.8150960863269697,1.0
1,39,cocoa,0,22,1.557,0.0,1.0,1.0
1,39,medicinal,1,21,1.486,0.673,0.792248935653949,1.0
1,39,grassy,1,11,0.779,1.284,0.5574567904653863,1.0
1,39,leathery,0,7,0.495,0.0,1.0,1.0
1,39,ethereal,0,30,2.123,0.0,1.0,1.0
1,39,rummy,0,8,0.566,0.0,1.0,1.0
1,39,grape,0,11,0.779,0.0,1.0,1.0
1,39,cooling,0,10,0.708,0.0,1.0,1.0
1,39,camphoreous,2,20,1.416,1.413,0.4210325338950608,1.0
1,39,fresh,1,96,6.795,0.147,0.9995758057758621,1.0
1,39,hazelnut,0,10,0.708,0.0,1.0,1.0
1,39,potato,0,14,0.991,0.0,1.0,1.0
1,39,burnt,1,21,1.486,0.673,0.792248935653949,1.0
1,39,green,6,167,11.82,0.508,0.9920879275190104,1.0
1,39,hay,0,7,0.495,0.0,1.0,1.0
1,39,brandy,0,7,0.495,0.0,1.0,1.0
1,39,cognac,0,10,0.708,0.0,1.0,1.0
1,39,clean,0,20,1.416,0.0,1.0,1.0
1,39,apricot,0,13,0.92,0.0,1.0,1.0
1,39,pineapple,1,29,2.053,0.487,0.8877599791647443,1.0
1,39,banana,0,27,1.911,0.0,1.0,1.0
1,39,orris,0,11,0.779,0.0,1.0,1.0
1,39,violet,0,9,0.637,0.0,1.0,1.0
1,39,clove,0,9,0.637,0.0,1.0,1.0
1,39,phenolic,2,37,2.619,0.764,0.7579367700910902,1.0
1,39,cinnamon,1,9,0.637,1.57,0.4860977363462314,1.0
1,39,dry,0,18,1.274,0.0,1.0,1.0
1,39,muguet,0,5,0.354,0.0,1.0,1.0
1,39,lily,0,10,0.708,0.0,1.0,1.0
1,39,rose,2,50,3.539,0.565,0.889228178512993,1.0
1,39,brown,1,7,0.495,2.018,0.40357293153695567,1.0
1,39,coffee,0,23,1.628,0.0,1.0,1.0
1,39,beefy,0,6,0.425,0.0,1.0,1.0
1,39,tropical,1,43,3.044,0.329,0.9626925681818524,1.0
1,39,ripe,1,14,0.991,1.009,0.6467361836237733,1.0
1,39,aldehydic,0,35,2.477,0.0,1.0,1.0
1,39,mushroom,0,17,1.203,0.0,1.0,1.0
1,39,vegetable,3,43,3.044,0.986,0.604042206123699,1.0
1,39,cucumber,0,12,0.849,0.0,1.0,1.0
1,39,natural,0,9,0.637,0.0,1.0,1.0
1,39,animal,2,28,1.982,1.009,0.6056389442603956,1.0
1,39,musk,1,34,2.407,0.416,0.9239927451783259,1.0
1,39,hawthorn,0,5,0.354,0.0,1.0,1.0
1,39,anisic,0,12,0.849,0.0,1.0,1.0
1,39,meaty,2,37,2.619,0.764,0.7579367700910902,1.0
1,39,caramellic,0,20,1.416,0.0,1.0,1.0
1,39,popcorn,0,5,0.354,0.0,1.0,1.0
1,39,fishy,0,12,0.849,0.0,1.0,1.0
1,39,almond,1,10,0.708,1.413,0.5230759435095099,1.0
1,39,tea,0,6,0.425,0.0,1.0,1.0
1,39,warm,0,12,0.849,0.0,1.0,1.0
1,39,hyacinth,0,7,0.495,0.0,1.0,1.0
1,39,coumarinic,0,10,0.708,0.0,1.0,1.0
1,39,ketonic,0,12,0.849,0.0,1.0,1.0
1,39,mint,0,11,0.779,0.0,1.0,1.0
1,39,chemical,0,6,0.425,0.0,1.0,1.0
1,39,cherry,0,15,1.062,0.0,1.0,1.0
1,39,chicken,1,12,0.849,1.177,0.5894182444873303,1.0
1,39,lemon,0,12,0.849,0.0,1.0,1.0
1,39,metallic,0,26,1.84,0.0,1.0,1.0
