property,fold_change_I_over_II,ci_lo,ci_hi,class_I,class_II,summary,perm_p,perm_q,cliffs_delta
in_coconut,1.365129835718071,1.0740554601050714,1.771918259723138,0.6216216216216216,0.45535714285714285,mean,0.013197360527894421,0.07918416316736653,0.16626447876447875
any_aquatic,0.7391304347826086,0.490165587947022,1.074638661860237,0.4057971014492754,0.5490196078431373,mean,0.1271745650869826,0.3815236952609478,-0.1432225063938619
share_aquatic,1.187542853365254,0.6050648793190272,2.212291225045211,0.037996140971011186,0.031995595664895696,mean,0.6484703059388123,0.7781643671265748,-0.04262295081967213
marine_db,1.8478260869565217,0.6331246496418644,8.0939784766991,0.14492753623188406,0.0784313725490196,mean,0.2545490901819636,0.5090981803639272,0.06649616368286446
n_aquatic,1.0641697223677318,0.47895881891886677,2.150776136034482,3.463768115942029,3.2549019607843137,mean,0.8794241151769646,0.8794241151769646,-0.13270815572605854
n_organisms,0.5172413793103449,0.14457831325301207,2.075098592805858,15.0,29.0,median,0.34953009398120377,0.5242951409718056,-0.14151747655583974
