column,pct_odorant,pct_background,odds_ratio,ci_lo,ci_hi,p,q
contains_sugar,0.8072653884964682,13.19180413160753,0.05355413452177162,0.035835346190042236,0.08003397844034141,7.794968001371839e-143,1.0393290668495785e-142
contains_ring_sugars,0.4036326942482341,13.348854347655081,0.026307110762616045,0.014922358463634301,0.04637766063341162,1.026625211877268e-161,2.053250423754536e-161
contains_linear_sugars,0.5045408678102926,0.4240907855132906,1.1906621104179633,0.716004956887133,1.9799810707294212,0.4773801131254941,0.4773801131254941
np_classifier_is_glycoside,0.43726875210225363,16.02119211878406,0.023021123689780175,0.01335094875322873,0.03969546627253679,2.0543676451298656e-199,8.217470580519462e-199
